mid,ans,bll,lf,mas,ga,DOC,DOI,POC,POI,DOC_sd,DOI_sd,POC_sd,POI_sd
1225,1.5,0.1,0.9,3.2,0.5,0.61,0.636,0.424,0.364,0.15,0.139656722,0.170364316,0.129243955
1226,1.5,0.1,0.9,3.6,0.5,0.594,0.604,0.432,0.37,0.140584494,0.139942845,0.120731106,0.156524758
1227,1.5,0.1,0.9,2.8,1,0.57,0.662,0.4,0.334,0.126885775,0.157340395,0.162480768,0.170423003
1228,1.5,0.1,0.9,3.2,1,0.584,0.694,0.466,0.324,0.175909067,0.133281657,0.172754161,0.143610585
1229,1.5,0.1,0.9,3.6,1,0.552,0.704,0.414,0.308,0.143164241,0.142772546,0.142842571,0.135410487
1230,1.5,0.1,0.9,2.8,1.5,0.59,0.72,0.444,0.284,0.153948043,0.176635217,0.148539557,0.139082709
1231,1.5,0.1,0.9,3.2,1.5,0.596,0.726,0.424,0.286,0.142772546,0.13536617,0.164389781,0.142842571
1232,1.5,0.1,0.9,3.6,1.5,0.588,0.734,0.4,0.246,0.170458206,0.1464377,0.154919334,0.148606864
1233,1.5,0.1,0.9,2.8,2,0.562,0.702,0.4,0.27,0.177640086,0.136367151,0.161245155,0.152643375
1234,1.5,0.1,0.9,3.2,2,0.582,0.758,0.45,0.254,0.15961203,0.116773285,0.160312195,0.14589037
1235,1.5,0.1,0.9,3.6,2,0.582,0.8,0.44,0.206,0.132196823,0.128062485,0.14,0.150213182
1236,1.5,0.1,1,2.8,0.5,0.6,0.574,0.418,0.366,0.167332005,0.149412182,0.15961203,0.185051344
1237,1.5,0.1,1,3.2,0.5,0.6,0.658,0.422,0.36,0.167332005,0.16503333,0.157848028,0.113137085
1238,1.5,0.1,1,3.6,0.5,0.594,0.652,0.39,0.342,0.160511682,0.147295621,0.141774469,0.161356748
1239,1.5,0.1,1,2.8,1,0.59,0.648,0.438,0.37,0.148660687,0.143164241,0.164790776,0.137477271
1240,1.5,0.1,1,3.2,1,0.586,0.654,0.462,0.324,0.142842571,0.167582815,0.135484316,0.146369396
1241,1.5,0.1,1,3.6,1,0.594,0.666,0.416,0.31,0.134773885,0.150479234,0.130169121,0.136014705
1242,1.5,0.1,1,2.8,1.5,0.544,0.71,0.422,0.296,0.151208465,0.144568323,0.146,0.167284189
1243,1.5,0.1,1,3.2,1.5,0.552,0.738,0.428,0.27,0.153935051,0.146819617,0.135705564,0.140356688
1244,1.5,0.1,1,3.6,1.5,0.608,0.742,0.414,0.248,0.152105227,0.12180312,0.138578498,0.145931491
1245,1.5,0.1,1,2.8,2,0.544,0.718,0.426,0.248,0.156409718,0.135188757,0.152065775,0.148647233
1246,1.5,0.1,1,3.2,2,0.556,0.762,0.436,0.238,0.18238421,0.101764434,0.142492105,0.146819617
1247,1.5,0.1,1,3.6,2,0.552,0.782,0.406,0.218,0.15651198,0.133701159,0.098812955,0.140982268
1248,1.5,0.3,0.5,2.8,0.5,0.582,0.594,0.426,0.394,0.151907867,0.162984662,0.129321305,0.146164291
1249,1.5,0.3,0.5,3.2,0.5,0.62,0.648,0.398,0.374,0.14832397,0.140342438,0.139269523,0.163474769
1250,1.5,0.3,0.5,3.6,0.5,0.552,0.63,0.41,0.402,0.15651198,0.145945195,0.144568323,0.143513066
1251,1.5,0.3,0.5,2.8,1,0.592,0.636,0.406,0.374,0.146751491,0.181945047,0.130245921,0.143958327
1252,1.5,0.3,0.5,3.2,1,0.584,0.664,0.452,0.306,0.150146595,0.175225569,0.17463104,0.156729066
1253,1.5,0.3,0.5,3.6,1,0.58,0.714,0.438,0.292,0.1356466,0.145615933,0.15085092,0.127812362
1254,1.5,0.3,0.5,2.8,1.5,0.618,0.68,0.392,0.366,0.13955644,0.1356466,0.168333003,0.127451952
1255,1.5,0.3,0.5,3.2,1.5,0.578,0.748,0.446,0.258,0.171219158,0.120399336,0.153896069,0.14572577
1256,1.5,0.3,0.5,3.6,1.5,0.576,0.73,0.404,0.24,0.153049012,0.145945195,0.161195533,0.1356466
1257,1.5,0.3,0.5,2.8,2,0.586,0.714,0.404,0.268,0.153635933,0.142842571,0.142772546,0.137753403
1258,1.5,0.3,0.5,3.2,2,0.55,0.766,0.388,0.21,0.148660687,0.136543034,0.154453877,0.125299641
1259,1.5,0.3,0.5,3.6,2,0.598,0.784,0.412,0.2,0.159361225,0.115516233,0.133626345,0.12
1260,1.5,0.3,0.7,2.8,0.5,0.574,0.636,0.364,0.362,0.150744817,0.150678466,0.155897402,0.142674455
1261,1.5,0.3,0.7,3.2,0.5,0.56,0.646,0.43,0.412,0.172046505,0.126822711,0.145945195,0.171627504
1262,1.5,0.3,0.7,3.6,0.5,0.558,0.624,0.468,0.376,0.116773285,0.163168624,0.166661333,0.128934092
1263,1.5,0.3,0.7,2.8,1,0.602,0.692,0.44,0.34,0.158101233,0.141194901,0.158745079,0.142828569
1264,1.5,0.3,0.7,3.2,1,0.558,0.666,0.39,0.304,0.148445276,0.133581436,0.164012195,0.128
1265,1.5,0.3,0.7,3.6,1,0.57,0.702,0.45,0.312,0.165227116,0.120813906,0.147309199,0.136586969
1266,1.5,0.3,0.7,2.8,1.5,0.6,0.67,0.436,0.328,0.14,0.15,0.142492105,0.148377896
1267,1.5,0.3,0.7,3.2,1.5,0.536,0.694,0.414,0.256,0.159699718,0.128701204,0.169717412,0.123547562
1268,1.5,0.3,0.7,3.6,1.5,0.6,0.76,0.43,0.254,0.137113092,0.142828569,0.145945195,0.131468627
1269,1.5,0.3,0.7,2.8,2,0.598,0.736,0.434,0.274,0.147634684,0.126111062,0.150479234,0.12776541
1270,1.5,0.3,0.7,3.2,2,0.568,0.734,0.44,0.252,0.156767344,0.122653985,0.176635217,0.128436755
1271,1.5,0.3,0.7,3.6,2,0.578,0.784,0.44,0.192,0.152695776,0.134699666,0.12489996,0.127812362
1272,1.5,0.3,0.9,2.8,0.5,0.54,0.598,0.422,0.38,0.134164079,0.164304595,0.183619171,0.1356466
1273,1.5,0.3,0.9,3.2,0.5,0.576,0.64,0.454,0.388,0.174997143,0.156204994,0.175738442,0.177358394
1274,1.5,0.3,0.9,3.6,0.5,0.616,0.656,0.42,0.38,0.137637204,0.137346278,0.137113092,0.168522995
1275,1.5,0.3,0.9,2.8,1,0.558,0.624,0.41,0.308,0.16503333,0.150412765,0.156524758,0.156
1276,1.5,0.3,0.9,3.2,1,0.564,0.63,0.382,0.35,0.143888846,0.13892444,0.158354034,0.147309199
1277,1.5,0.3,0.9,3.6,1,0.58,0.702,0.42,0.316,0.154919334,0.13489255,0.149666295,0.160449369
1278,1.5,0.3,0.9,2.8,1.5,0.568,0.692,0.402,0.342,0.161789987,0.133925352,0.159361225,0.135779233
1279,1.5,0.3,0.9,3.2,1.5,0.524,0.704,0.414,0.246,0.144996552,0.145547243,0.185483153,0.137419067
1280,1.5,0.3,0.9,3.6,1.5,0.572,0.754,0.462,0.296,0.158795466,0.137419067,0.176510623,0.14416657
1281,1.5,0.3,0.9,2.8,2,0.58,0.724,0.418,0.326,0.146969385,0.106883114,0.135188757,0.157238672
1282,1.5,0.3,0.9,3.2,2,0.522,0.716,0.446,0.256,0.143234074,0.154090882,0.134476764,0.143052438
1283,1.5,0.3,0.9,3.6,2,0.586,0.748,0.412,0.192,0.149679658,0.143164241,0.142323575,0.124643492
1284,1.5,0.3,1,2.8,0.5,0.618,0.622,0.47,0.402,0.15961203,0.152695776,0.167630546,0.146273716
1285,1.5,0.3,1,3.2,0.5,0.558,0.612,0.432,0.386,0.168629772,0.138043471,0.164243721,0.168534863
1286,1.5,0.3,1,3.6,0.5,0.526,0.626,0.426,0.362,0.169481562,0.143958327,0.182,0.14951923
1287,1.5,0.3,1,2.8,1,0.572,0.662,0.448,0.358,0.166180625,0.152170956,0.168807583,0.140128512
1288,1.5,0.3,1,3.2,1,0.6,0.676,0.4,0.324,0.163707055,0.149077161,0.163707055,0.124193398
1289,1.5,0.3,1,3.6,1,0.524,0.694,0.386,0.322,0.136469777,0.117320075,0.146982992,0.14462365
1290,1.5,0.3,1,2.8,1.5,0.594,0.696,0.432,0.33,0.156729066,0.126427845,0.137753403,0.15
1291,1.5,0.3,1,3.2,1.5,0.552,0.702,0.412,0.254,0.149986666,0.155550635,0.153153518,0.147254881
1292,1.5,0.3,1,3.6,1.5,0.534,0.714,0.434,0.236,0.170423003,0.151009933,0.160760692,0.148
1293,1.5,0.3,1,2.8,2,0.562,0.724,0.44,0.278,0.152170956,0.122572428,0.162480768,0.157848028
1294,1.5,0.3,1,3.2,2,0.56,0.75,0.408,0.268,0.137113092,0.131529464,0.144,0.154194682
1295,1.5,0.3,1,3.6,2,0.596,0.774,0.448,0.19,0.150943698,0.093402355,0.145931491,0.136014705
1296,1.5,0.5,0.5,2.8,0.5,0.6,0.67,0.414,0.406,0.158745079,0.13,0.149679658,0.159260792
1297,1.5,0.5,0.5,3.2,0.5,0.554,0.612,0.428,0.366,0.160262285,0.145106857,0.153674982,0.1436802
1298,1.5,0.5,0.5,3.6,0.5,0.566,0.62,0.442,0.35,0.181780087,0.176635217,0.158858428,0.17
1299,1.5,0.5,0.5,2.8,1,0.57,0.702,0.37,0.324,0.143178211,0.151644321,0.13892444,0.154350251
1300,1.5,0.5,0.5,3.2,1,0.572,0.634,0.434,0.306,0.160049992,0.163229899,0.145065502,0.150213182
1301,1.5,0.5,0.5,3.6,1,0.584,0.722,0.444,0.316,0.140513345,0.134595691,0.140228385,0.15147277
1302,1.5,0.5,0.5,2.8,1.5,0.562,0.678,0.44,0.312,0.157340395,0.15657586,0.175499288,0.133626345
1303,1.5,0.5,0.5,3.2,1.5,0.572,0.726,0.402,0.31,0.170926885,0.15467385,0.144899965,0.157797338
1304,1.5,0.5,0.5,3.6,1.5,0.578,0.752,0.47,0.256,0.154,0.129984614,0.153948043,0.14164745
1305,1.5,0.5,0.5,2.8,2,0.552,0.73,0.444,0.27,0.168807583,0.136014705,0.155125755,0.148660687
1306,1.5,0.5,0.5,3.2,2,0.6,0.756,0.432,0.24,0.146969385,0.148539557,0.180488227,0.134164079
1307,1.5,0.5,0.5,3.6,2,0.558,0.776,0.432,0.208,0.181207064,0.099116094,0.173712406,0.111067547
1308,1.5,0.5,0.7,2.8,0.5,0.55,0.65,0.414,0.37,0.178044938,0.160312195,0.166144515,0.153948043
1309,1.5,0.5,0.7,3.2,0.5,0.614,0.598,0.404,0.374,0.128078101,0.155550635,0.139942845,0.139728308
1310,1.5,0.5,0.7,3.6,0.5,0.612,0.622,0.402,0.364,0.168095211,0.147363496,0.166721324,0.143888846
1311,1.5,0.5,0.7,2.8,1,0.576,0.644,0.456,0.328,0.156920362,0.152525408,0.162677595,0.140057131
1312,1.5,0.5,0.7,3.2,1,0.566,0.686,0.44,0.304,0.142281411,0.167343957,0.162480768,0.121589473
1313,1.5,0.5,0.7,3.6,1,0.568,0.688,0.406,0.33,0.143443369,0.14918445,0.13770984,0.165227116
1314,1.5,0.5,0.7,2.8,1.5,0.568,0.676,0.398,0.318,0.133326666,0.146369396,0.170282119,0.124402572
1315,1.5,0.5,0.7,3.2,1.5,0.572,0.73,0.44,0.328,0.152367976,0.159059737,0.164924225,0.166180625
1316,1.5,0.5,0.7,3.6,1.5,0.57,0.734,0.426,0.29,0.165227116,0.138,0.170657552,0.148660687
1317,1.5,0.5,0.7,2.8,2,0.556,0.712,0.418,0.272,0.172232401,0.12592061,0.154518607,0.135705564
1318,1.5,0.5,0.7,3.2,2,0.564,0.788,0.356,0.222,0.149345238,0.112498889,0.158946532,0.133101465
1319,1.5,0.5,0.7,3.6,2,0.566,0.79,0.428,0.224,0.145065502,0.126885775,0.145657132,0.115861987
1320,1.5,0.5,0.9,2.8,0.5,0.548,0.614,0.412,0.32,0.168807583,0.1600125,0.155743379,0.128062485
1321,1.5,0.5,0.9,3.2,0.5,0.558,0.618,0.44,0.394,0.138693908,0.154518607,0.152315462,0.162984662
1322,1.5,0.5,0.9,3.6,0.5,0.6,0.65,0.38,0.384,0.163707055,0.155241747,0.157480157,0.14192956
1323,1.5,0.5,0.9,2.8,1,0.608,0.664,0.414,0.356,0.139771242,0.152,0.162493077,0.129861465
1324,1.5,0.5,0.9,3.2,1,0.564,0.662,0.434,0.296,0.122898332,0.176510623,0.1644506,0.13558761
1325,1.5,0.5,0.9,3.6,1,0.606,0.672,0.4,0.292,0.127137721,0.138621788,0.149666295,0.149452334
1326,1.5,0.5,0.9,2.8,1.5,0.556,0.678,0.444,0.338,0.138794813,0.13753545,0.155125755,0.146819617
1327,1.5,0.5,0.9,3.2,1.5,0.586,0.718,0.414,0.262,0.164936351,0.140982268,0.167343957,0.134
1328,1.5,0.5,0.9,3.6,1.5,0.54,0.746,0.408,0.258,0.126491106,0.138866843,0.157276826,0.141548578
1329,1.5,0.5,0.9,2.8,2,0.596,0.688,0.458,0.286,0.185429232,0.130598622,0.177865117,0.137127678
1330,1.5,0.5,0.9,3.2,2,0.572,0.748,0.446,0.258,0.152367976,0.126870012,0.144512975,0.142954538
1331,1.5,0.5,0.9,3.6,2,0.564,0.778,0.48,0.216,0.136762568,0.138982013,0.16,0.140513345
1332,1.5,0.5,1,2.8,0.5,0.54,0.612,0.432,0.366,0.141421356,0.157022291,0.15025312,0.163229899
1333,1.5,0.5,1,3.2,0.5,0.572,0.652,0.406,0.37,0.157530949,0.153935051,0.142,0.13
1334,1.5,0.5,1,3.6,0.5,0.56,0.64,0.398,0.352,0.154919334,0.16,0.164304595,0.171160743
1335,1.5,0.5,1,2.8,1,0.572,0.624,0.426,0.36,0.152367976,0.159449051,0.13536617,0.156204994
1336,1.5,0.5,1,3.2,1,0.566,0.648,0.41,0.328,0.159511755,0.153935051,0.160312195,0.129676521
1337,1.5,0.5,1,3.6,1,0.604,0.706,0.416,0.304,0.157429349,0.146164291,0.164146276,0.145547243
1338,1.5,0.5,1,2.8,1.5,0.572,0.684,0.412,0.258,0.164972725,0.164146276,0.14918445,0.116773285
1339,1.5,0.5,1,3.2,1.5,0.556,0.734,0.442,0.27,0.143052438,0.1436802,0.142954538,0.152643375
1340,1.5,0.5,1,3.6,1.5,0.538,0.728,0.414,0.266,0.162345311,0.145657132,0.152328592,0.149144226
1341,1.5,0.5,1,2.8,2,0.612,0.75,0.434,0.292,0.129058126,0.13,0.176193076,0.139771242
1342,1.5,0.5,1,3.2,2,0.544,0.758,0.426,0.268,0.162677595,0.137244308,0.153375357,0.128747816
1343,1.5,0.5,1,3.6,2,0.582,0.794,0.418,0.22,0.162098735,0.11208925,0.133701159,0.12328828
1344,1.5,0.7,0.5,2.8,0.5,0.516,0.604,0.436,0.338,0.154090882,0.15615377,0.145272158,0.129444969
1345,1.5,0.7,0.5,3.2,0.5,0.546,0.616,0.398,0.402,0.192052076,0.172464489,0.143513066,0.150319659
1346,1.5,0.7,0.5,3.6,0.5,0.592,0.664,0.454,0.346,0.154712637,0.136762568,0.159009434,0.184618526
1347,1.5,0.7,0.5,2.8,1,0.632,0.698,0.41,0.356,0.134818396,0.148983221,0.153948043,0.162677595
1348,1.5,0.7,0.5,3.2,1,0.626,0.688,0.414,0.338,0.138289551,0.138043471,0.161257558,0.162345311
1349,1.5,0.7,0.5,3.6,1,0.61,0.712,0.45,0.316,0.137477271,0.14918445,0.16643317,0.15919799
1350,1.5,0.7,0.5,2.8,1.5,0.588,0.674,0.434,0.346,0.153153518,0.145340978,0.124273891,0.195151223
1351,1.5,0.7,0.5,3.2,1.5,0.562,0.724,0.416,0.326,0.178762412,0.133506554,0.15147277,0.149412182
1352,1.5,0.7,0.5,3.6,1.5,0.604,0.752,0.4,0.31,0.15226293,0.159047163,0.126491106,0.153948043
1353,1.5,0.7,0.5,2.8,2,0.558,0.684,0.462,0.336,0.138693908,0.15147277,0.136952547,0.145272158
1354,1.5,0.7,0.5,3.2,2,0.522,0.746,0.42,0.232,0.15657586,0.115256236,0.156204994,0.122376468
1355,1.5,0.7,0.5,3.6,2,0.598,0.8,0.452,0.232,0.148983221,0.121655251,0.141760361,0.133326666
1356,1.5,0.7,0.7,2.8,0.5,0.62,0.61,0.432,0.388,0.168522995,0.147309199,0.155486334,0.170458206
1357,1.5,0.7,0.7,3.2,0.5,0.578,0.63,0.384,0.394,0.168866811,0.148660687,0.148808602,0.156729066
1358,1.5,0.7,0.7,3.6,0.5,0.604,0.634,0.426,0.32,0.157429349,0.145065502,0.170657552,0.146969385
1359,1.5,0.7,0.7,2.8,1,0.56,0.646,0.414,0.36,0.174355958,0.134476764,0.166144515,0.129614814
1360,1.5,0.7,0.7,3.2,1,0.576,0.68,0.398,0.33,0.169186288,0.137113092,0.139269523,0.137477271
1361,1.5,0.7,0.7,3.6,1,0.59,0.696,0.428,0.352,0.13453624,0.137054734,0.141477913,0.166421153
1362,1.5,0.7,0.7,2.8,1.5,0.548,0.702,0.422,0.272,0.173481988,0.125682139,0.16036209,0.137171426
1363,1.5,0.7,0.7,3.2,1.5,0.56,0.726,0.432,0.306,0.152315462,0.136835668,0.142042247,0.142
1364,1.5,0.7,0.7,3.6,1.5,0.546,0.772,0.434,0.27,0.149946657,0.131209756,0.165662307,0.161554944
1365,1.5,0.7,0.7,2.8,2,0.608,0.718,0.436,0.292,0.170692706,0.135188757,0.171767284,0.168333003
1366,1.5,0.7,0.7,3.2,2,0.572,0.764,0.394,0.242,0.173251263,0.129243955,0.15544774,0.125043992
1367,1.5,0.7,0.7,3.6,2,0.594,0.796,0.408,0.222,0.154155765,0.118253964,0.169516961,0.131590273
1368,1.5,0.7,0.9,2.8,0.5,0.554,0.624,0.448,0.39,0.163963411,0.165601932,0.189989473,0.15
1369,1.5,0.7,0.9,3.2,0.5,0.572,0.638,0.408,0.378,0.162529997,0.177640086,0.163511467,0.152695776
1370,1.5,0.7,0.9,3.6,0.5,0.564,0.648,0.408,0.374,0.139656722,0.141760361,0.149452334,0.155961534
1371,1.5,0.7,0.9,2.8,1,0.568,0.642,0.42,0.35,0.177132719,0.142954538,0.177763888,0.16643317
1372,1.5,0.7,0.9,3.2,1,0.574,0.668,0.442,0.336,0.153375357,0.17825824,0.177865117,0.152
1373,1.5,0.7,0.9,3.6,1,0.574,0.688,0.424,0.318,0.159762323,0.138043471,0.178392825,0.143791516
1374,1.5,0.7,0.9,2.8,1.5,0.546,0.682,0.43,0.298,0.14589037,0.151907867,0.153948043,0.137825977
1375,1.5,0.7,0.9,3.2,1.5,0.606,0.712,0.422,0.292,0.146164291,0.145106857,0.141830885,0.145382255
1376,1.5,0.7,0.9,3.6,1.5,0.586,0.736,0.45,0.254,0.158757677,0.164632925,0.137477271,0.161505418
1377,1.5,0.7,0.9,2.8,2,0.576,0.732,0.416,0.27,0.146369396,0.133326666,0.15147277,0.153948043
1378,1.5,0.7,0.9,3.2,2,0.564,0.758,0.392,0.268,0.136762568,0.135779233,0.169516961,0.142042247
1379,1.5,0.7,0.9,3.6,2,0.56,0.742,0.438,0.254,0.1356466,0.125043992,0.152170956,0.140299679
1380,1.5,0.7,1,2.8,0.5,0.578,0.62,0.418,0.41,0.148714492,0.132664992,0.132196823,0.164012195
1381,1.5,0.7,1,3.2,0.5,0.568,0.604,0.43,0.392,0.125602548,0.161195533,0.147309199,0.163511467
1382,1.5,0.7,1,3.6,0.5,0.532,0.658,0.438,0.354,0.156767344,0.144346805,0.167200478,0.171125685
1383,1.5,0.7,1,2.8,1,0.578,0.66,0.398,0.344,0.167678263,0.116619038,0.148983221,0.148539557
1384,1.5,0.7,1,3.2,1,0.592,0.7,0.416,0.342,0.146751491,0.157480157,0.134699666,0.158858428
1385,1.5,0.7,1,3.6,1,0.586,0.686,0.424,0.35,0.182219648,0.132680066,0.150412765,0.140356688
1386,1.5,0.7,1,2.8,1.5,0.602,0.696,0.474,0.32,0.148983221,0.14416657,0.15467385,0.154919334
1387,1.5,0.7,1,3.2,1.5,0.604,0.688,0.404,0.308,0.177718879,0.136586969,0.170833252,0.129367693
1388,1.5,0.7,1,3.6,1.5,0.602,0.702,0.364,0.29,0.151644321,0.124080619,0.142492105,0.13892444
1389,1.5,0.7,1,2.8,2,0.598,0.706,0.418,0.234,0.130368708,0.142,0.136660162,0.117660529
1390,1.5,0.7,1,3.2,2,0.556,0.758,0.446,0.246,0.143052438,0.134298176,0.166385095,0.131468627
1391,1.5,0.7,1,3.6,2,0.608,0.786,0.402,0.22,0.132423563,0.132680066,0.151644321,0.137113092
1392,1.5,0.9,0.5,2.8,0.5,0.556,0.594,0.428,0.406,0.161443489,0.166625328,0.14427751,0.15285287
1393,1.5,0.9,0.5,3.2,0.5,0.562,0.646,0.412,0.384,0.167200478,0.161505418,0.151842023,0.128623482
1394,1.5,0.9,0.5,3.6,0.5,0.552,0.608,0.406,0.346,0.155228863,0.144,0.140584494,0.155190206
1395,1.5,0.9,0.5,2.8,1,0.588,0.636,0.428,0.382,0.165698521,0.158442419,0.173251263,0.162098735
1396,1.5,0.9,0.5,3.2,1,0.528,0.68,0.41,0.372,0.147023808,0.166132477,0.13453624,0.134223694
1397,1.5,0.9,0.5,3.6,1,0.62,0.648,0.416,0.33,0.129614814,0.180266469,0.150146595,0.15132746
1398,1.5,0.9,0.5,2.8,1.5,0.546,0.686,0.426,0.316,0.183532014,0.138578498,0.15467385,0.166565303
1399,1.5,0.9,0.5,3.2,1.5,0.594,0.728,0.408,0.278,0.178224577,0.147023808,0.152105227,0.131590273
1400,1.5,0.9,0.5,3.6,1.5,0.552,0.764,0.436,0.246,0.159047163,0.152,0.164632925,0.126822711
1401,1.5,0.9,0.5,2.8,2,0.562,0.712,0.428,0.268,0.161108659,0.142323575,0.147023808,0.154194682
1402,1.5,0.9,0.5,3.2,2,0.596,0.76,0.438,0.246,0.170833252,0.128062485,0.139842769,0.135955875
1403,1.5,0.9,0.5,3.6,2,0.556,0.8,0.444,0.19,0.147186956,0.134164079,0.129861465,0.13
1404,1.5,0.9,0.7,2.8,0.5,0.584,0.562,0.432,0.392,0.14192956,0.175373886,0.147566934,0.159799875
1405,1.5,0.9,0.7,3.2,0.5,0.578,0.6,0.442,0.392,0.141830885,0.128062485,0.142954538,0.164730082
1406,1.5,0.9,0.7,3.6,0.5,0.578,0.648,0.404,0.328,0.131590273,0.144554488,0.154867685,0.124963995
1407,1.5,0.9,0.7,2.8,1,0.584,0.67,0.422,0.382,0.171300905,0.16881943,0.141830885,0.153218798
1408,1.5,0.9,0.7,3.2,1,0.582,0.676,0.454,0.314,0.147905375,0.133506554,0.167582815,0.105848949
1409,1.5,0.9,0.7,3.6,1,0.59,0.694,0.428,0.304,0.161554944,0.127137721,0.148377896,0.141364776
1410,1.5,0.9,0.7,2.8,1.5,0.58,0.686,0.45,0.312,0.145602198,0.132680066,0.182482876,0.138043471
1411,1.5,0.9,0.7,3.2,1.5,0.592,0.682,0.44,0.272,0.145382255,0.13067517,0.156204994,0.151049661
1412,1.5,0.9,0.7,3.6,1.5,0.562,0.754,0.432,0.29,0.139842769,0.115256236,0.163021471,0.117046999
1413,1.5,0.9,0.7,2.8,2,0.592,0.754,0.442,0.312,0.162283702,0.159009434,0.148445276,0.124322162
1414,1.5,0.9,0.7,3.2,2,0.576,0.738,0.394,0.276,0.16193826,0.130980915,0.150213182,0.101113797
1415,1.5,0.9,0.7,3.6,2,0.574,0.798,0.388,0.198,0.182,0.139269523,0.146478667,0.106752049
1416,1.5,0.9,0.9,2.8,0.5,0.588,0.596,0.43,0.39,0.162037033,0.16965848,0.15132746,0.172336879
1417,1.5,0.9,0.9,3.2,0.5,0.576,0.646,0.444,0.38,0.16193826,0.144512975,0.173389734,0.175499288
1418,1.5,0.9,0.9,3.6,0.5,0.588,0.644,0.422,0.362,0.153153518,0.121918005,0.162837342,0.166
1419,1.5,0.9,0.9,2.8,1,0.576,0.702,0.418,0.376,0.154350251,0.148983221,0.157085964,0.17385051
1420,1.5,0.9,0.9,3.2,1,0.576,0.67,0.432,0.332,0.140797727,0.141774469,0.137753403,0.144830936
1421,1.5,0.9,0.9,3.6,1,0.588,0.676,0.4,0.282,0.165698521,0.155640612,0.153622915,0.147905375
1422,1.5,0.9,0.9,2.8,1.5,0.592,0.702,0.414,0.318,0.159799875,0.125682139,0.173216627,0.147905375
1423,1.5,0.9,0.9,3.2,1.5,0.556,0.738,0.414,0.292,0.155125755,0.123109707,0.129630243,0.149452334
1424,1.5,0.9,0.9,3.6,1.5,0.556,0.732,0.404,0.274,0.147186956,0.134818396,0.170833252,0.152065775
1425,1.5,0.9,0.9,2.8,2,0.604,0.738,0.43,0.268,0.142772546,0.109343495,0.136014705,0.154194682
1426,1.5,0.9,0.9,3.2,2,0.596,0.742,0.418,0.198,0.14416657,0.142954538,0.151907867,0.120813906
1427,1.5,0.9,0.9,3.6,2,0.568,0.82,0.38,0.22,0.134818396,0.12328828,0.154919334,0.146969385
1428,1.5,0.9,1,2.8,0.5,0.576,0.624,0.46,0.364,0.159449051,0.158189759,0.142828569,0.152
1429,1.5,0.9,1,3.2,0.5,0.62,0.616,0.402,0.358,0.13114877,0.161691063,0.144899965,0.167439541
1430,1.5,0.9,1,3.6,0.5,0.568,0.656,0.418,0.35,0.1362938,0.132905982,0.168154691,0.165227116
1431,1.5,0.9,1,2.8,1,0.558,0.622,0.42,0.36,0.132800602,0.133101465,0.146969385,0.1356466
1432,1.5,0.9,1,3.2,1,0.554,0.712,0.418,0.352,0.174596678,0.132121157,0.129135588,0.148647233
1433,1.5,0.9,1,3.6,1,0.586,0.686,0.43,0.322,0.170891779,0.132680066,0.157797338,0.159110025
1434,1.5,0.9,1,2.8,1.5,0.62,0.68,0.398,0.352,0.14,0.146969385,0.159361225,0.140342438
1435,1.5,0.9,1,3.2,1.5,0.57,0.732,0.43,0.304,0.141774469,0.128747816,0.155241747,0.145547243
1436,1.5,0.9,1,3.6,1.5,0.576,0.746,0.43,0.244,0.153049012,0.132981202,0.152643375,0.143052438
1437,1.5,0.9,1,2.8,2,0.568,0.706,0.414,0.288,0.142042247,0.162984662,0.153635933,0.143721954
1438,1.5,0.9,1,3.2,2,0.586,0.77,0.378,0.252,0.120016666,0.115325626,0.143234074,0.151314243
1439,1.5,0.9,1,3.6,2,0.578,0.822,0.478,0.218,0.141830885,0.157848028,0.143234074,0.114350339
