,ans,bll,lf,mas,ga,rmse,DOC,DOI,POC,POI
956,0.75,0.9,1.0,3.6,1.5,0.6253355454472287,0.634,0.9079999999999997,0.342,0.114
957,0.75,0.9,1.0,2.8,2.0,0.5668402878697936,0.67,0.8839999999999997,0.4020000000000001,0.154
958,0.75,0.9,1.0,3.2,2.0,0.6667478700741911,0.6480000000000001,0.9339999999999997,0.32800000000000007,0.08200000000000002
959,0.75,0.9,1.0,3.6,2.0,0.6896738970024275,0.6219999999999997,0.9279999999999997,0.338,0.060000000000000026
960,1.0,0.1,0.5,2.8,0.5,0.32516125196063533,0.5820000000000001,0.6700000000000003,0.39799999999999996,0.36400000000000005
961,1.0,0.1,0.5,3.2,0.5,0.37890959879089153,0.632,0.706,0.37799999999999995,0.29999999999999993
962,1.0,0.1,0.5,3.6,0.5,0.4110219226177207,0.5680000000000001,0.706,0.3920000000000001,0.282
963,1.0,0.1,0.5,2.8,1.0,0.41901960843481995,0.642,0.7340000000000001,0.34600000000000003,0.264
964,1.0,0.1,0.5,3.2,1.0,0.44436524049363857,0.616,0.7600000000000001,0.38400000000000006,0.24599999999999994
965,1.0,0.1,0.5,3.6,1.0,0.4854588157377673,0.5840000000000001,0.7579999999999998,0.38800000000000007,0.212
966,1.0,0.1,0.5,2.8,1.5,0.43774431117798057,0.612,0.7539999999999999,0.376,0.25199999999999995
967,1.0,0.1,0.5,3.2,1.5,0.5288594790925367,0.62,0.8019999999999999,0.3480000000000002,0.17199999999999996
968,1.0,0.1,0.5,3.6,1.5,0.5736868657347088,0.5719999999999998,0.8580000000000001,0.3880000000000001,0.16199999999999992
969,1.0,0.1,0.5,2.8,2.0,0.5100612185381116,0.5999999999999999,0.8179999999999998,0.33800000000000013,0.20399999999999996
970,1.0,0.1,0.5,3.2,2.0,0.5824009659161904,0.622,0.8579999999999997,0.39599999999999996,0.13799999999999998
971,1.0,0.1,0.5,3.6,2.0,0.6024234831131723,0.634,0.9039999999999996,0.3879999999999999,0.134
972,1.0,0.1,0.7,2.8,0.5,0.3747938808824506,0.6040000000000002,0.6699999999999998,0.3280000000000001,0.306
973,1.0,0.1,0.7,3.2,0.5,0.3980580722316145,0.6,0.6459999999999999,0.4,0.28600000000000003
974,1.0,0.1,0.7,3.6,0.5,0.400597614249827,0.6060000000000003,0.7120000000000001,0.37199999999999994,0.282
975,1.0,0.1,0.7,2.8,1.0,0.4099263397464062,0.64,0.7020000000000001,0.3600000000000001,0.268
976,1.0,0.1,0.7,3.2,1.0,0.458465485030677,0.6520000000000001,0.7319999999999999,0.364,0.22199999999999995
977,1.0,0.1,0.7,3.6,1.0,0.49698993314686185,0.5939999999999999,0.8119999999999997,0.40800000000000014,0.21599999999999997
978,1.0,0.1,0.7,2.8,1.5,0.4584421680633384,0.6100000000000001,0.7760000000000001,0.3960000000000001,0.23799999999999996
979,1.0,0.1,0.7,3.2,1.5,0.5063618031681947,0.6440000000000002,0.7939999999999999,0.36,0.1879999999999999
980,1.0,0.1,0.7,3.6,1.5,0.5439857517467945,0.6360000000000003,0.8220000000000001,0.374,0.15999999999999998
981,1.0,0.1,0.7,2.8,2.0,0.4704938633991662,0.6200000000000001,0.7919999999999997,0.39599999999999996,0.228
982,1.0,0.1,0.7,3.2,2.0,0.5759261278171168,0.5980000000000003,0.8639999999999998,0.42800000000000005,0.15599999999999997
983,1.0,0.1,0.7,3.6,2.0,0.6002879589461034,0.5940000000000001,0.8799999999999999,0.414,0.138
984,1.0,0.1,0.9,2.8,0.5,0.36740779162847303,0.6219999999999999,0.6400000000000002,0.3739999999999999,0.314
985,1.0,0.1,0.9,3.2,0.5,0.37141422366030497,0.6,0.6740000000000002,0.368,0.308
986,1.0,0.1,0.9,3.6,0.5,0.37718391626819014,0.58,0.6880000000000002,0.36,0.308
987,1.0,0.1,0.9,2.8,1.0,0.38577101671702935,0.634,0.7099999999999999,0.39799999999999996,0.29399999999999993
988,1.0,0.1,0.9,3.2,1.0,0.4158593676747477,0.604,0.74,0.4000000000000001,0.2740000000000001
989,1.0,0.1,0.9,3.6,1.0,0.47558951994919657,0.6240000000000001,0.7899999999999998,0.4079999999999999,0.22199999999999995
990,1.0,0.1,0.9,2.8,1.5,0.449699266101097,0.6179999999999999,0.7800000000000001,0.3739999999999999,0.24599999999999997
991,1.0,0.1,0.9,3.2,1.5,0.4952731589187979,0.6600000000000003,0.7979999999999998,0.3720000000000001,0.19799999999999993
992,1.0,0.1,0.9,3.6,1.5,0.560907188910842,0.632,0.8339999999999996,0.38,0.14799999999999996
993,1.0,0.1,0.9,2.8,2.0,0.51453897078054,0.6100000000000002,0.8220000000000001,0.39599999999999996,0.19599999999999995
994,1.0,0.1,0.9,3.2,2.0,0.5585931692531438,0.606,0.8559999999999997,0.352,0.1659999999999999
995,1.0,0.1,0.9,3.6,2.0,0.6100310093745756,0.6,0.9079999999999997,0.3739999999999999,0.13799999999999998
996,1.0,0.1,1.0,2.8,0.5,0.34301860103949877,0.6340000000000001,0.6780000000000002,0.374,0.336
997,1.0,0.1,1.0,3.2,0.5,0.34135644564970213,0.6679999999999999,0.6859999999999999,0.408,0.3400000000000001
998,1.0,0.1,1.0,3.6,0.5,0.3652813092052519,0.618,0.7079999999999999,0.3820000000000001,0.31599999999999995
999,1.0,0.1,1.0,2.8,1.0,0.3685923515787922,0.612,0.698,0.40400000000000014,0.314
1000,1.0,0.1,1.0,3.2,1.0,0.436672463321815,0.586,0.75,0.35000000000000014,0.26
1001,1.0,0.1,1.0,3.6,1.0,0.47653913873198406,0.6439999999999999,0.7879999999999998,0.39399999999999996,0.21599999999999997
1002,1.0,0.1,1.0,2.8,1.5,0.4584148277801355,0.6120000000000001,0.7780000000000002,0.39399999999999996,0.2379999999999999
1003,1.0,0.1,1.0,3.2,1.5,0.5051363164201569,0.6580000000000001,0.8419999999999999,0.41400000000000003,0.20199999999999999
1004,1.0,0.1,1.0,3.6,1.5,0.5460658917678608,0.604,0.8339999999999997,0.3939999999999999,0.16999999999999993
1005,1.0,0.1,1.0,2.8,2.0,0.537895519606512,0.622,0.7979999999999996,0.41400000000000015,0.16399999999999998
1006,1.0,0.1,1.0,3.2,2.0,0.6025234008415656,0.6099999999999999,0.8659999999999997,0.39599999999999985,0.124
1007,1.0,0.1,1.0,3.6,2.0,0.6132930778606824,0.5939999999999999,0.8739999999999994,0.36800000000000005,0.11999999999999997
1008,1.0,0.3,0.5,2.8,0.5,0.33652520161078353,0.6220000000000001,0.65,0.40399999999999997,0.348
1009,1.0,0.3,0.5,3.2,0.5,0.37067965741095515,0.62,0.6860000000000003,0.426,0.3140000000000001
1010,1.0,0.3,0.5,3.6,0.5,0.41602126625762176,0.6,0.7260000000000001,0.338,0.272
1011,1.0,0.3,0.5,2.8,1.0,0.42575393721851695,0.644,0.708,0.39999999999999986,0.254
1012,1.0,0.3,0.5,3.2,1.0,0.4071965811963092,0.6020000000000001,0.7300000000000001,0.3759999999999999,0.28
1013,1.0,0.3,0.5,3.6,1.0,0.4684388569672972,0.5980000000000001,0.7619999999999999,0.3580000000000001,0.2259999999999999
1014,1.0,0.3,0.5,2.8,1.5,0.42514287512378957,0.606,0.74,0.4,0.264
1015,1.0,0.3,0.5,3.2,1.5,0.5210040089764261,0.618,0.8099999999999997,0.4059999999999999,0.184
1016,1.0,0.3,0.5,3.6,1.5,0.5182555999519675,0.6700000000000002,0.8039999999999999,0.3820000000000001,0.17599999999999993
1017,1.0,0.3,0.5,2.8,2.0,0.5032076761666286,0.604,0.7960000000000003,0.43200000000000016,0.20400000000000001
1018,1.0,0.3,0.5,3.2,2.0,0.5682216496044722,0.6180000000000001,0.8259999999999996,0.39999999999999986,0.142
1019,1.0,0.3,0.5,3.6,2.0,0.5784036167881433,0.6139999999999999,0.8539999999999998,0.38600000000000007,0.14200000000000002
1020,1.0,0.3,0.7,2.8,0.5,0.3753677202410234,0.634,0.67,0.392,0.30399999999999994
1021,1.0,0.3,0.7,3.2,0.5,0.3776196223730971,0.6080000000000001,0.7220000000000002,0.39000000000000007,0.308
1022,1.0,0.3,0.7,3.6,0.5,0.3887199844351853,0.6100000000000002,0.6780000000000003,0.37799999999999984,0.2900000000000001
1023,1.0,0.3,0.7,2.8,1.0,0.4055063683513669,0.632,0.7120000000000002,0.41,0.276
1024,1.0,0.3,0.7,3.2,1.0,0.42821732738168794,0.616,0.7119999999999999,0.3600000000000001,0.2520000000000001
1025,1.0,0.3,0.7,3.6,1.0,0.4501171708394731,0.61,0.7800000000000001,0.366,0.24799999999999997
1026,1.0,0.3,0.7,2.8,1.5,0.46189047861964116,0.626,0.7739999999999999,0.39,0.22999999999999995
1027,1.0,0.3,0.7,3.2,1.5,0.4752112946838998,0.6,0.792,0.4139999999999999,0.23
1028,1.0,0.3,0.7,3.6,1.5,0.5425120363561647,0.632,0.8319999999999997,0.39399999999999996,0.16600000000000004
1029,1.0,0.3,0.7,2.8,2.0,0.5108729941365378,0.63,0.782,0.4059999999999999,0.18399999999999994
1030,1.0,0.3,0.7,3.2,2.0,0.574706426394912,0.612,0.8599999999999995,0.41200000000000003,0.15
1031,1.0,0.3,0.7,3.6,2.0,0.6075010171332256,0.6020000000000001,0.8639999999999998,0.39,0.11999999999999994
1032,1.0,0.3,0.9,2.8,0.5,0.37440734177482443,0.6020000000000002,0.6780000000000002,0.40999999999999986,0.3100000000000001
1033,1.0,0.3,0.9,3.2,0.5,0.36516336127232396,0.586,0.7,0.412,0.326
1034,1.0,0.3,0.9,3.6,0.5,0.39684757250799757,0.636,0.7139999999999997,0.40800000000000003,0.2839999999999999
1035,1.0,0.3,0.9,2.8,1.0,0.4243747987211441,0.632,0.722,0.358,0.256
1036,1.0,0.3,0.9,3.2,1.0,0.4309021531450044,0.5960000000000002,0.7420000000000002,0.36,0.25999999999999995
1037,1.0,0.3,0.9,3.6,1.0,0.46678433565842825,0.606,0.8039999999999996,0.37799999999999995,0.24
1038,1.0,0.3,0.9,2.8,1.5,0.42849974781574396,0.6160000000000001,0.762,0.41,0.264
1039,1.0,0.3,0.9,3.2,1.5,0.46816398404948323,0.666,0.7959999999999998,0.37199999999999994,0.22399999999999998
1040,1.0,0.3,0.9,3.6,1.5,0.5706126650399221,0.6040000000000001,0.8479999999999996,0.3800000000000001,0.15
1041,1.0,0.3,0.9,2.8,2.0,0.49399424294261135,0.6320000000000001,0.794,0.38,0.20199999999999987
1042,1.0,0.3,0.9,3.2,2.0,0.5826171566554914,0.5840000000000001,0.8519999999999992,0.418,0.14800000000000002
1043,1.0,0.3,0.9,3.6,2.0,0.6352260058232654,0.6359999999999999,0.8919999999999998,0.39799999999999996,0.096
1044,1.0,0.3,1.0,2.8,0.5,0.3116181719352926,0.58,0.6640000000000004,0.36999999999999994,0.3760000000000001
1045,1.0,0.3,1.0,3.2,0.5,0.332837989255533,0.5760000000000001,0.644,0.38599999999999995,0.35399999999999987
1046,1.0,0.3,1.0,3.6,0.5,0.40256711687419033,0.6279999999999998,0.6720000000000002,0.386,0.27599999999999997
1047,1.0,0.3,1.0,2.8,1.0,0.4265029327807534,0.5940000000000001,0.746,0.33,0.26999999999999996
1048,1.0,0.3,1.0,3.2,1.0,0.4410590633101529,0.6100000000000001,0.7500000000000001,0.37800000000000006,0.24799999999999997
1049,1.0,0.3,1.0,3.6,1.0,0.44182247361738997,0.6160000000000001,0.7399999999999999,0.386,0.244
1050,1.0,0.3,1.0,2.8,1.5,0.4800404457019525,0.6040000000000001,0.7799999999999998,0.37200000000000005,0.21799999999999994
1051,1.0,0.3,1.0,3.2,1.5,0.5052556549522302,0.634,0.7819999999999999,0.3960000000000001,0.18799999999999997
1052,1.0,0.3,1.0,3.6,1.5,0.5599964786256133,0.612,0.856,0.42200000000000004,0.16399999999999992
1053,1.0,0.3,1.0,2.8,2.0,0.49914471273811356,0.628,0.8299999999999996,0.3779999999999999,0.21000000000000005
1054,1.0,0.3,1.0,3.2,2.0,0.5574910018401114,0.6320000000000001,0.8499999999999998,0.3300000000000001,0.16
1055,1.0,0.3,1.0,3.6,2.0,0.6545021687118884,0.58,0.8879999999999996,0.4019999999999999,0.09000000000000002
1056,1.0,0.5,0.5,2.8,0.5,0.3239817421961154,0.5780000000000001,0.6560000000000001,0.39000000000000007,0.364
1057,1.0,0.5,0.5,3.2,0.5,0.3621537777795283,0.642,0.6619999999999999,0.37799999999999995,0.31800000000000006
1058,1.0,0.5,0.5,3.6,0.5,0.36193317477241027,0.6160000000000001,0.6839999999999997,0.39199999999999996,0.318
1059,1.0,0.5,0.5,2.8,1.0,0.3874904045226393,0.664,0.726,0.4040000000000001,0.292
1060,1.0,0.5,0.5,3.2,1.0,0.4484242325881339,0.6260000000000001,0.7539999999999998,0.408,0.23999999999999996
1061,1.0,0.5,0.5,3.6,1.0,0.45814385160206306,0.626,0.7599999999999999,0.38,0.2299999999999999
1062,1.0,0.5,0.5,2.8,1.5,0.469990007332622,0.586,0.7600000000000001,0.3899999999999999,0.22799999999999987
1063,1.0,0.5,0.5,3.2,1.5,0.4965100120637616,0.6359999999999999,0.7839999999999999,0.36800000000000005,0.196
1064,1.0,0.5,0.5,3.6,1.5,0.5777924720746915,0.5739999999999998,0.8599999999999995,0.3520000000000001,0.158
1065,1.0,0.5,0.5,2.8,2.0,0.49570529080863884,0.642,0.8239999999999997,0.3839999999999999,0.20799999999999996
1066,1.0,0.5,0.5,3.2,2.0,0.5853541279002683,0.616,0.8859999999999997,0.38800000000000007,0.14799999999999994
1067,1.0,0.5,0.5,3.6,2.0,0.6334806370387936,0.5880000000000001,0.8999999999999995,0.39799999999999996,0.11399999999999999
1068,1.0,0.5,0.7,2.8,0.5,0.37369939549658643,0.59,0.6579999999999999,0.42,0.31600000000000006
1069,1.0,0.5,0.7,3.2,0.5,0.376056570666387,0.6459999999999999,0.6960000000000001,0.3860000000000002,0.3020000000000001
1070,1.0,0.5,0.7,3.6,0.5,0.380326539084307,0.59,0.704,0.3840000000000001,0.30600000000000005
1071,1.0,0.5,0.7,2.8,1.0,0.3782491890938453,0.6200000000000002,0.7280000000000001,0.3960000000000001,0.30599999999999994
1072,1.0,0.5,0.7,3.2,1.0,0.42086219670996927,0.612,0.74,0.38400000000000006,0.26600000000000007
1073,1.0,0.5,0.7,3.6,1.0,0.4708913585004306,0.6040000000000001,0.7979999999999998,0.3939999999999999,0.23399999999999999
1074,1.0,0.5,0.7,2.8,1.5,0.44762564524718207,0.574,0.7659999999999998,0.358,0.25800000000000006
1075,1.0,0.5,0.7,3.2,1.5,0.4961789883101525,0.6240000000000001,0.7939999999999998,0.39799999999999996,0.20199999999999996
1076,1.0,0.5,0.7,3.6,1.5,0.5297139645026815,0.6139999999999999,0.8399999999999999,0.3839999999999999,0.18599999999999992
1077,1.0,0.5,0.7,2.8,2.0,0.5142487829870428,0.61,0.8099999999999998,0.354,0.192
1078,1.0,0.5,0.7,3.2,2.0,0.5471534171245693,0.6139999999999999,0.814,0.40199999999999997,0.15999999999999998
1079,1.0,0.5,0.7,3.6,2.0,0.6060234389975889,0.6320000000000001,0.8839999999999995,0.37799999999999995,0.12199999999999997
1080,1.0,0.5,0.9,2.8,0.5,0.3496828847089317,0.6119999999999999,0.6759999999999999,0.3580000000000001,0.3299999999999999
1081,1.0,0.5,0.9,3.2,0.5,0.3701501852798067,0.6339999999999999,0.6859999999999999,0.3340000000000001,0.312
1082,1.0,0.5,0.9,3.6,0.5,0.3786610923747744,0.6040000000000001,0.6720000000000002,0.39,0.30200000000000005
1083,1.0,0.5,0.9,2.8,1.0,0.4044699878058875,0.5880000000000001,0.6980000000000001,0.41,0.28400000000000003
1084,1.0,0.5,0.9,3.2,1.0,0.43449538469199295,0.6,0.7439999999999998,0.35400000000000015,0.256
1085,1.0,0.5,0.9,3.6,1.0,0.44547295237942386,0.5840000000000001,0.7999999999999997,0.3820000000000001,0.26999999999999996
1086,1.0,0.5,0.9,2.8,1.5,0.4594447927651243,0.6199999999999999,0.742,0.434,0.23199999999999993
1087,1.0,0.5,0.9,3.2,1.5,0.5217102527654729,0.64,0.7899999999999998,0.37000000000000005,0.17199999999999993
1088,1.0,0.5,0.9,3.6,1.5,0.517139407581755,0.636,0.8359999999999995,0.40000000000000013,0.19199999999999992
1089,1.0,0.5,0.9,2.8,2.0,0.5221584331088316,0.6480000000000001,0.786,0.348,0.16999999999999993
1090,1.0,0.5,0.9,3.2,2.0,0.5807539856206754,0.586,0.8619999999999994,0.4020000000000001,0.15199999999999994
1091,1.0,0.5,0.9,3.6,2.0,0.6191419457311252,0.6259999999999999,0.8959999999999999,0.40200000000000025,0.11599999999999998
1092,1.0,0.5,1.0,2.8,0.5,0.34446932333469826,0.582,0.6779999999999999,0.39799999999999996,0.344
1093,1.0,0.5,1.0,3.2,0.5,0.3477465654280237,0.638,0.704,0.37400000000000005,0.332
1094,1.0,0.5,1.0,3.6,0.5,0.3913476461622053,0.644,0.6980000000000003,0.41999999999999993,0.29
1095,1.0,0.5,1.0,2.8,1.0,0.3910700433099216,0.6140000000000001,0.7339999999999999,0.34600000000000014,0.29799999999999993
1096,1.0,0.5,1.0,3.2,1.0,0.4527456444042046,0.616,0.746,0.38,0.23399999999999987
1097,1.0,0.5,1.0,3.6,1.0,0.4368133109531387,0.6459999999999999,0.7839999999999999,0.3619999999999999,0.256
1098,1.0,0.5,1.0,2.8,1.5,0.43578392242308195,0.6080000000000001,0.7419999999999999,0.35800000000000004,0.252
1099,1.0,0.5,1.0,3.2,1.5,0.5155531956271946,0.59,0.794,0.376,0.1899999999999999
1100,1.0,0.5,1.0,3.6,1.5,0.5311973510613316,0.6000000000000001,0.8379999999999995,0.368,0.18799999999999997
1101,1.0,0.5,1.0,2.8,2.0,0.5356477373073503,0.6260000000000002,0.7939999999999998,0.386,0.16199999999999995
1102,1.0,0.5,1.0,3.2,2.0,0.5982570430191742,0.5680000000000001,0.8539999999999995,0.3899999999999999,0.136
1103,1.0,0.5,1.0,3.6,2.0,0.6449610333155082,0.5940000000000001,0.8959999999999998,0.3880000000000001,0.09799999999999999
1104,1.0,0.7,0.5,2.8,0.5,0.3273899747279059,0.6300000000000001,0.6580000000000001,0.38000000000000006,0.354
1105,1.0,0.7,0.5,3.2,0.5,0.38236364823286056,0.5980000000000001,0.6559999999999999,0.40399999999999997,0.302
1106,1.0,0.7,0.5,3.6,0.5,0.39679593987115536,0.648,0.7160000000000001,0.3740000000000001,0.28200000000000003
1107,1.0,0.7,0.5,2.8,1.0,0.4135803157863678,0.5939999999999999,0.7420000000000002,0.40199999999999997,0.2799999999999999
1108,1.0,0.7,0.5,3.2,1.0,0.4228592307537723,0.614,0.7399999999999999,0.3940000000000001,0.264
1109,1.0,0.7,0.5,3.6,1.0,0.465900493706507,0.6559999999999999,0.7899999999999995,0.41200000000000003,0.226
1110,1.0,0.7,0.5,2.8,1.5,0.45140901173894454,0.6080000000000001,0.7580000000000001,0.364,0.23999999999999994
1111,1.0,0.7,0.5,3.2,1.5,0.5338561920350462,0.6180000000000001,0.82,0.4000000000000001,0.17399999999999996
1112,1.0,0.7,0.5,3.6,1.5,0.5609616903317667,0.596,0.8439999999999995,0.4080000000000002,0.16199999999999995
1113,1.0,0.7,0.5,2.8,2.0,0.5223826674644505,0.6359999999999999,0.8079999999999999,0.34600000000000003,0.17799999999999996
1114,1.0,0.7,0.5,3.2,2.0,0.5534418050361283,0.6460000000000001,0.8299999999999998,0.392,0.15199999999999994
1115,1.0,0.7,0.5,3.6,2.0,0.6040100989831487,0.626,0.8759999999999996,0.37400000000000005,0.122
1116,1.0,0.7,0.7,2.8,0.5,0.33906902078890944,0.6339999999999999,0.6919999999999998,0.3839999999999999,0.34
1117,1.0,0.7,0.7,3.2,0.5,0.374290708085474,0.6200000000000001,0.684,0.4,0.3059999999999999
1118,1.0,0.7,0.7,3.6,0.5,0.3560734483953302,0.642,0.6739999999999998,0.35800000000000004,0.3239999999999999
1119,1.0,0.7,0.7,2.8,1.0,0.3705841432710788,0.602,0.718,0.384,0.31600000000000006
1120,1.0,0.7,0.7,3.2,1.0,0.4160209781377255,0.6239999999999999,0.7620000000000003,0.382,0.274
1121,1.0,0.7,0.7,3.6,1.0,0.4776769020967794,0.628,0.7880000000000001,0.4,0.218
1122,1.0,0.7,0.7,2.8,1.5,0.4903822243760929,0.612,0.7999999999999997,0.3760000000000001,0.21199999999999988
1123,1.0,0.7,0.7,3.2,1.5,0.4953960132450589,0.6059999999999999,0.7580000000000001,0.332,0.19599999999999998
1124,1.0,0.7,0.7,3.6,1.5,0.51470958064597,0.64,0.8220000000000001,0.41800000000000004,0.19
1125,1.0,0.7,0.7,2.8,2.0,0.5057091281804171,0.604,0.82,0.37,0.206
1126,1.0,0.7,0.7,3.2,2.0,0.5530003213689956,0.63,0.8199999999999998,0.4159999999999999,0.154
1127,1.0,0.7,0.7,3.6,2.0,0.5877182289981009,0.62,0.8759999999999996,0.376,0.13999999999999996
1128,1.0,0.7,0.9,2.8,0.5,0.3299739932528549,0.6040000000000001,0.6819999999999999,0.41400000000000003,0.3560000000000001
1129,1.0,0.7,0.9,3.2,0.5,0.3733832175344961,0.59,0.682,0.38600000000000007,0.31000000000000005
1130,1.0,0.7,0.9,3.6,0.5,0.37212471027847305,0.6219999999999998,0.6539999999999999,0.41,0.31200000000000006
1131,1.0,0.7,0.9,2.8,1.0,0.43160220372377733,0.638,0.67,0.3340000000000001,0.24599999999999997
1132,1.0,0.7,0.9,3.2,1.0,0.4574349344905082,0.6139999999999999,0.7240000000000001,0.3860000000000002,0.22599999999999995
1133,1.0,0.7,0.9,3.6,1.0,0.42760659398552775,0.6300000000000001,0.7739999999999998,0.39399999999999996,0.2639999999999999
1134,1.0,0.7,0.9,2.8,1.5,0.4481422577716787,0.644,0.794,0.39599999999999996,0.24599999999999997
1135,1.0,0.7,0.9,3.2,1.5,0.48991143330893455,0.6,0.81,0.36800000000000016,0.22
1136,1.0,0.7,0.9,3.6,1.5,0.5436600547078919,0.6140000000000001,0.8319999999999997,0.4099999999999999,0.17
1137,1.0,0.7,0.9,2.8,2.0,0.5456551606960134,0.584,0.8079999999999995,0.406,0.16800000000000007
1138,1.0,0.7,0.9,3.2,2.0,0.5775309604284463,0.5280000000000001,0.838,0.392,0.16799999999999993
1139,1.0,0.7,0.9,3.6,2.0,0.6202017219231015,0.6260000000000002,0.8939999999999997,0.4,0.11399999999999995
1140,1.0,0.7,1.0,2.8,0.5,0.32233932949229405,0.5840000000000001,0.67,0.38,0.36399999999999993
1141,1.0,0.7,1.0,3.2,0.5,0.387577308560219,0.59,0.68,0.39199999999999996,0.29600000000000004
1142,1.0,0.7,1.0,3.6,0.5,0.3730597321154495,0.6120000000000002,0.6940000000000001,0.34800000000000003,0.30800000000000005
1143,1.0,0.7,1.0,2.8,1.0,0.41184722919906036,0.6299999999999999,0.7120000000000001,0.41,0.27
1144,1.0,0.7,1.0,3.2,1.0,0.47725431545914565,0.604,0.7879999999999997,0.36,0.22399999999999987
1145,1.0,0.7,1.0,3.6,1.0,0.4931108456010932,0.6140000000000001,0.782,0.4340000000000001,0.20800000000000005
1146,1.0,0.7,1.0,2.8,1.5,0.47944234043548345,0.6119999999999998,0.7859999999999998,0.3280000000000001,0.22199999999999992
1147,1.0,0.7,1.0,3.2,1.5,0.5094411851063904,0.6260000000000001,0.7659999999999998,0.3679999999999999,0.17999999999999994
1148,1.0,0.7,1.0,3.6,1.5,0.5514133035295488,0.6260000000000001,0.8039999999999996,0.39600000000000013,0.14999999999999994
1149,1.0,0.7,1.0,2.8,2.0,0.5014480835880253,0.5880000000000001,0.7959999999999998,0.366,0.20599999999999993
1150,1.0,0.7,1.0,3.2,2.0,0.5644583063808747,0.5759999999999998,0.8359999999999999,0.35600000000000004,0.16
1151,1.0,0.7,1.0,3.6,2.0,0.5951594397337442,0.6339999999999999,0.8919999999999999,0.38800000000000007,0.13599999999999998
1152,1.0,0.9,0.5,2.8,0.5,0.36635885871245377,0.604,0.6700000000000003,0.3999999999999999,0.3160000000000001
1153,1.0,0.9,0.5,3.2,0.5,0.3687369704006925,0.6239999999999999,0.694,0.37599999999999995,0.3100000000000001
1154,1.0,0.9,0.5,3.6,0.5,0.3763997941553743,0.6399999999999999,0.7299999999999998,0.41599999999999987,0.30599999999999994
1155,1.0,0.9,0.5,2.8,1.0,0.393163271163248,0.6140000000000001,0.7100000000000002,0.37599999999999995,0.2880000000000001
1156,1.0,0.9,0.5,3.2,1.0,0.40265082064662167,0.5960000000000001,0.7479999999999998,0.35200000000000015,0.29400000000000004
1157,1.0,0.9,0.5,3.6,1.0,0.45263492352640744,0.65,0.7580000000000002,0.3839999999999999,0.23199999999999985
1158,1.0,0.9,0.5,2.8,1.5,0.436943196762745,0.6,0.754,0.3660000000000001,0.25599999999999995
1159,1.0,0.9,0.5,3.2,1.5,0.4804985703216297,0.5980000000000001,0.814,0.3840000000000001,0.23199999999999998
1160,1.0,0.9,0.5,3.6,1.5,0.5393109243930736,0.6380000000000002,0.8439999999999999,0.38,0.17199999999999996
1161,1.0,0.9,0.5,2.8,2.0,0.5279835679402608,0.6,0.8079999999999998,0.392,0.17999999999999994
1162,1.0,0.9,0.5,3.2,2.0,0.5800020418706767,0.648,0.8379999999999996,0.384,0.128
1163,1.0,0.9,0.5,3.6,2.0,0.6248300211734568,0.5999999999999999,0.8939999999999997,0.39199999999999996,0.11599999999999998
1164,1.0,0.9,0.7,2.8,0.5,0.34107008635020186,0.6360000000000003,0.6799999999999998,0.37599999999999995,0.338
1165,1.0,0.9,0.7,3.2,0.5,0.3833202315143199,0.6099999999999999,0.7040000000000002,0.36200000000000004,0.298
1166,1.0,0.9,0.7,3.6,0.5,0.4116140756130182,0.5720000000000001,0.6919999999999998,0.35600000000000015,0.27399999999999985
1167,1.0,0.9,0.7,2.8,1.0,0.3695869564057112,0.61,0.7220000000000002,0.3919999999999999,0.31600000000000006
1168,1.0,0.9,0.7,3.2,1.0,0.4496590219211804,0.606,0.764,0.3720000000000001,0.24400000000000002
1169,1.0,0.9,0.7,3.6,1.0,0.461683914911483,0.6160000000000001,0.7919999999999999,0.37600000000000017,0.23800000000000004
1170,1.0,0.9,0.7,2.8,1.5,0.43607739287367403,0.642,0.77,0.35400000000000004,0.2539999999999999
1171,1.0,0.9,0.7,3.2,1.5,0.5353685279368562,0.57,0.8139999999999997,0.38599999999999995,0.18400000000000002
1172,1.0,0.9,0.7,3.6,1.5,0.5524720702614587,0.582,0.8139999999999996,0.40800000000000003,0.16399999999999998
1173,1.0,0.9,0.7,2.8,2.0,0.49027027564513975,0.5879999999999999,0.8039999999999998,0.4059999999999999,0.222
1174,1.0,0.9,0.7,3.2,2.0,0.5566575326162052,0.63,0.8759999999999997,0.364,0.17
1175,1.0,0.9,0.7,3.6,2.0,0.6033773820565844,0.5979999999999999,0.8759999999999998,0.37199999999999994,0.12999999999999998
1176,1.0,0.9,0.9,2.8,0.5,0.3189135548710736,0.5780000000000001,0.708,0.37999999999999995,0.384
1177,1.0,0.9,0.9,3.2,0.5,0.3496074526114658,0.6140000000000002,0.6560000000000002,0.3940000000000001,0.332
1178,1.0,0.9,0.9,3.6,0.5,0.35745873330213684,0.62,0.674,0.35,0.322
1179,1.0,0.9,0.9,2.8,1.0,0.42914959819503534,0.6260000000000001,0.7280000000000001,0.4,0.2539999999999999
1180,1.0,0.9,0.9,3.2,1.0,0.428705565931643,0.604,0.7839999999999998,0.3760000000000001,0.2740000000000001
1181,1.0,0.9,0.9,3.6,1.0,0.4494848610550287,0.5740000000000002,0.792,0.3439999999999999,0.2699999999999999
1182,1.0,0.9,0.9,2.8,1.5,0.5036756754026679,0.6020000000000001,0.784,0.3860000000000002,0.19600000000000006
